	Unnamed: 0	chrom	start	end	name	housekeeping	marker Umbilical cord blood	ragi
37603	56267	chr3	169966807	169966807	SEC62	True	False	0.4130463449549587
37605	56269	chr12	9971505	9971505	CLEC12A	False	True	0.7999999999999999
37634	56304	chr17	78130771	78130771	TMC8	False	True	0.14369084287882858
37637	56309	chr3	196942560	196942560	NCBP2	True	False	0.23470296603359847
37697	56394	chr12	132828869	132828869	GOLGA3	True	False	0.09693847271187567
37722	56429	chr17	42276356	42276356	STAT5B	True	False	0.2089055893793912
37723	56430	chr19	10654346	10654346	ILF3	True	False	0.12125920403949181
37726	56433	chr2	65227831	65227831	ACTR2	True	False	0.2716492932163072
37735	56445	chr2	230712842	230712842	CAB39	True	False	0.1944245646276024
37739	56449	chr2	166888480	166888480	XIRP2	False	True	0.5230055337771673
37746	56460	chr17	58280935	58280935	MPO	False	True	0.4106730382594163
37749	56463	chr12	95858969	95858969	SNRPF	True	False	0.33298758514452936
37767	56484	chr19	40751203	40751203	SNRPA	True	False	0.23219634261041183
37771	56488	chr17	58352423	58352423	SUPT4H1	True	False	0.23228300266557134
37801	56523	chr1	234610178	234610178	IRF2BP2	True	False	0.1212625360335119
37815	56550	chr1	202144737	202144737	ARL8A	True	False	0.41574566391865303
37819	56554	chr1	151612029	151612029	SNX27	True	False	0.30501325684453967
37827	56571	chr2	241637158	241637158	THAP4	True	False	0.23963970606268573
37840	56601	chr17	5584491	5584491	NLRP1	False	True	0.17894116054456358
37853	56629	chr1	151763496	151763496	MRPL9	True	False	0.36527279895158726
37886	56672	chr17	43022385	43022385	VAT1	True	False	0.437771084590106
37899	56690	chr3	50088963	50088963	RBM5	True	False	0.26054258064206887
37900	56691	chr17	43211875	43211875	TMEM106A	False	True	0.3889855106881862
37904	56695	chr12	4538890	4538890	RAD51AP1	False	True	0.38302626362306585
37941	56739	chr3	122325262	122325262	CSTA	False	True	0.5323043672151666
37945	56743	chr3	122384182	122384182	FAM162A	True	False	0.30096843530247336
37950	56752	chr3	122514939	122514939	KPNA1	True	False	0.25081771061613073
37952	56755	chr19	58309030	58309030	ERVK3-1	True	False	0.4158405796357933
37976	56789	chr3	9986841	9986841	EMC3	True	False	0.17806687794895615
37987	56805	chr19	46860997	46860997	ARHGAP35	True	False	0.26489284774438315
37988	56806	chr3	133784023	133784023	SRPRB	True	False	0.7278012599010888
38030	56867	chr12	8032716	8032716	FOXJ2	True	False	0.3391686378328639
38036	56879	chr11	118401459	118401459	ATP5MG	True	False	0.3435198119995906
38050	56899	chr19	47256523	47256523	CCDC9	True	False	0.18441329409302415
38062	56912	chr19	58559225	58559225	MZF1-AS1	False	True	0.22643107323710912
38063	56913	chr19	54449430	54449430	LENG8-AS1	False	True	0.22393622332097074
38066	56916	chr19	13118400	13118400	NACC1	True	False	0.263308623896032
38067	56917	chr19	38374571	38374571	PSMD8	True	False	0.5220375609190196
38071	56923	chr12	8123617	8123617	CLEC4A	False	True	0.8
38084	56944	chr17	50478860	50478860	RSAD1	True	False	0.28360906040278955
38099	56972	chr19	45001464	45001464	RELB	False	True	0.22778177279449333
38125	57004	chr19	49878550	49878550	TBC1D17	False	True	0.2847310146595368
38183	57073	chr17	56593699	56593699	NOG	False	True	0.18722384377392273
38186	57077	chr19	55654154	55654154	U2AF2	True	False	0.14503231011631687
38190	57089	chr1	15976132	15976132	ZBTB17	True	False	0.40180255070138565
38212	57123	chr19	40285345	40285345	AKT2	True	False	0.11096757109689359
38240	57160	chr1	32539427	32539427	ZBTB8A	False	True	0.5256139943148324
38276	57207	chr19	40359250	40359250	PLD3	True	False	0.6078925950164378
38291	57224	chr1	71067513	71067513	ZRANB2	True	False	0.6204659726616494
38307	57243	chr1	150975003	150975003	CERS2	True	False	0.3645080042781963
38308	57244	chr3	49412423	49412423	TCTA	True	False	0.18657823916380056
38321	57273	chr12	109587861	109587861	MVK	False	True	0.5648609426089292
38324	57276	chr11	65084210	65084210	ZFPL1	True	False	0.5361387976884792
38334	57298	chr11	65096214	65096214	VPS51	True	False	0.3462588160620017
38348	57327	chr1	151070325	151070325	CDC42SE1	True	False	0.44521854568113284
38367	57366	chr1	181088700	181088700	IER5	False	True	0.18463067076146691
38388	57400	chr11	65122117	65122117	FAU	True	False	0.21522143375765102
38394	57413	chr19	51167397	51167397	SIGLEC17P	False	True	0.6212618282501761
38395	57414	chr1	1574584	1574584	SSU72	True	False	0.3016993192092244
38415	57446	chr11	65124725	65124725	MRPL49	True	False	0.24363969005825528
38429	57464	chr2	224585363	224585363	CUL3	True	False	0.24883922785194434
38456	57504	chr12	123946773	123946773	CCDC92	False	True	0.7999999999999999
38462	57519	chr1	66534153	66534153	SGIP1	False	True	0.5353102191423208
38464	57521	chr3	197950190	197950190	RPL35A	True	False	0.18696499089718674
38481	57549	chr3	197960217	197960217	LMLN	False	True	0.2883147996344349
38499	57580	chr3	196867920	196867920	SENP5	True	False	0.4403111026991621
38507	57591	chr12	49567750	49567750	MCRS1	True	False	0.5367814179432593
38514	57603	chr11	6390473	6390473	SMPD1	True	False	0.23273364953751086
38531	57621	chr12	49707405	49707405	FMNL3	False	True	0.37813338059933355
38534	57624	chr1	150364147	150364147	RPRD2	True	False	0.06134988983775262
38537	57630	chr19	4715712	4715712	DPP9	False	True	0.314521720870548
38538	57631	chr2	178807423	178807423	TTN	False	True	0.718123093433539
38544	57637	chr11	6497280	6497280	DNHD1	False	True	0.5270749723826531
38554	57647	chr1	156106698	156106698	LMNA	True	False	0.19755700262935125
38588	57692	chr12	2052987	2052987	CACNA1C	False	True	0.8
38657	57806	chr3	10141778	10141778	VHL	False	True	0.4954637546137978
38682	57844	chr1	206507595	206507595	RASSF5	False	True	0.34025879124248104
38691	57855	chr1	206603501	206603501	EIF2D	True	False	0.4468434717003084
38704	57876	chr1	16921931	16921931	CROCC	False	True	0.5394805439681284
38708	57880	chr2	197453552	197453552	COQ10B	True	False	0.2006339847778832
38767	57951	chr1	182789449	182789449	NPL	False	True	0.2287115352172509
38768	57952	chr3	49470132	49470132	DAG1	True	False	0.3063085922483772
38788	57987	chr12	49110667	49110667	LMBR1L	False	True	0.2351650567456058
38791	57993	chr2	27071649	27071649	OST4	True	False	0.20281576033476295
38808	58012	chr1	36140998	36140998	TRAPPC3	True	False	0.297403716781398
38812	58017	chr3	39383370	39383370	SLC25A38	True	False	0.41135195969000055
38816	58025	chr11	65662895	65662895	RELA	True	False	0.16753491489665678
38818	58028	chr3	39107680	39107680	TTC21A	False	True	0.1388810635293232
38819	58029	chr2	27134629	27134629	PREB	True	False	0.16862747148883703
38826	58037	chr12	57693841	57693841	OS9	True	False	0.1341118551187205
38829	58042	chr3	39153591	39153591	CSRNP1	False	True	0.17342487426871966
38835	58048	chr1	153536215	153536215	S100A6	True	False	0.3559674448609662
38852	58075	chr1	153634075	153634075	CHTOP	True	False	0.19901607295794038
38855	58083	chr1	153658727	153658727	SNAPIN	True	False	0.21546126428731818
38861	58095	chr3	129399419	129399419	RPL32P3	False	True	0.4596508638889423
38872	58110	chr1	36397887	36397887	LSM10	True	False	0.09553102903956638
38876	58115	chr11	68030713	68030713	NDUFS8	True	False	0.2917313898123997
38905	58161	chr1	180989377	180989377	STX6	False	True	0.40748143163415185
38908	58165	chr3	40309707	40309707	EIF1B	True	False	0.26038399434385107
38916	58178	chr11	130068147	130068147	APLP2	False	True	0.2188754472699185
38921	58186	chr2	27212041	27212041	ATRAID	True	False	0.25768357285548066
38924	58192	chr3	40457339	40457339	RPL14	True	False	0.2269053735003898
38959	58252	chr2	97646441	97646441	COX5B	True	False	0.4425799101921153
38961	58257	chr3	41199487	41199487	CTNNB1	True	False	0.16756898465622944
38963	58259	chr2	97664044	97664044	ACTR1B	True	False	0.1920293860923001
38968	58264	chr1	42817397	42817397	SVBP	True	False	0.24204887900951128
38969	58266	chr2	97669746	97669746	C2orf92	False	True	0.22394733506176734
38982	58285	chr1	23019443	23019443	KDM1A	True	False	0.4400355497570232
39054	58380	chr17	47531376	47531376	NPEPPS	True	False	0.33004717156349395
39066	58401	chr2	135052289	135052289	RAB3GAP1	True	False	0.21851184775369212
39068	58405	chr12	132144319	132144319	DDX51	True	False	0.40276098841061014
39105	58457	chr17	5420185	5420185	RPAIN	False	True	0.273874460809945
39108	58461	chr11	3854551	3854551	STIM1	True	False	0.20119473163369733
39139	58504	chr2	206159638	206159638	EEF1B2	True	False	0.14443209544360053
39164	58534	chr11	2391383	2391383	CD81	True	False	0.15135294322771115
39173	58545	chr17	59565610	59565610	DHX40	True	False	0.14772670750866546
39175	58549	chr17	59701425	59701425	PTRH2	True	False	0.16963898707543926
39184	58559	chr1	154936719	154936719	PMVK	True	False	0.15685999108746865
39185	58560	chr2	200811910	200811910	BZW1	True	False	0.12275076959830232
39186	58562	chr1	154956099	154956099	PBXIP1	False	True	0.13817288601264177
39194	58572	chr3	31532925	31532925	STT3B	True	False	0.09806917422041464
39244	58631	chr2	218233000	218233000	ARPC2	True	False	0.24725329151124503
39256	58646	chr2	218270088	218270088	AAMP	True	False	0.2466476614407475
39286	58694	chr17	7884796	7884796	CHD3	False	True	0.2787815643831309
39288	58697	chr2	218399868	218399868	CTDSP1	True	False	0.13772384645183294
39297	58709	chr2	218340213	218340213	PNKD	True	False	0.23398831029488398
39298	58710	chr11	47177125	47177125	ARFGAP2	True	False	0.2651947238499822
39322	58749	chr3	39406720	39406720	RPSA	True	False	0.2475954712409694
39329	58760	chr2	85354528	85354528	RETSAT	False	True	0.310997181943852
39356	58804	chr1	145964702	145964702	POLR3GL	True	False	0.16579663970254474
39366	58820	chr11	43852047	43852047	HSD17B12	True	False	0.8
39369	58826	chr3	196082127	196082127	TFRC	False	True	0.150527895153135
39372	58832	chr17	20321317	20321317	CCDC144CP	False	True	0.6904298594960402
39376	58840	chr17	6853861	6853861	ALOX12P2	False	True	0.6096787379331073
39386	58852	chr2	85584431	85584431	VAMP5	True	False	0.23756911435453013
39390	58858	chr2	85595725	85595725	RNF181	True	False	0.16425712592803166
39407	58882	chr2	85616186	85616186	USP39	True	False	0.31915458645711753
39444	58947	chr3	15065311	15065311	MRPS25	True	False	0.10810128026808612
39453	58961	chr3	15099148	15099148	RBSN	True	False	0.35732741682730473
39489	59028	chr11	65497708	65497708	MALAT1	False	True	0.14058716223350268
39491	59033	chr2	53787021	53787021	ERLEC1	True	False	0.13109307073618368
39503	59057	chr2	33599285	33599285	FAM98A	True	False	0.2197157635239567
39516	59072	chr11	67615198	67615198	DOC2GP	False	True	0.24334230738235174
39525	59084	chr1	226739282	226739282	ITPKB	False	True	0.41551753576850226
39554	59136	chr1	26890283	26890283	GPN2	True	False	0.3635035667728577
39557	59141	chr1	26921743	26921743	NUDC	True	False	0.17991402653767039
39569	59162	chr11	6746439	6746439	GVINP1	False	True	0.30897304680830034
39577	59172	chr1	26472440	26472440	HMGN2	True	False	0.26908636255686447
39580	59175	chr2	102418689	102418689	IL18RAP	False	True	0.5485377863130758
39589	59189	chr1	204411817	204411817	PPP1R15B	True	False	0.1287947628814746
39595	59196	chr11	128696023	128696023	SENCR	False	True	0.20497117021755895
39615	59229	chr1	23956839	23956839	PNRC2	True	False	0.16361930468040206
39616	59230	chr1	23980327	23980327	SRSF10	True	False	0.23223787261414894
39625	59241	chr3	121749767	121749767	GOLGB1	True	False	0.1959380043192704
39650	59271	chr3	10248023	10248023	TATDN2	True	False	0.14825428347928118
39671	59313	chr3	12590961	12590961	RAF1	True	False	0.24864478463394413
39672	59314	chr1	26696015	26696015	ARID1A	True	False	0.1794750568905004
39699	59360	chr1	225924278	225924278	PYCR2	True	False	0.3697372087878345
39709	59374	chr2	70989721	70989721	TEX261	True	False	0.17812732642677456
39734	59408	chr3	37243245	37243245	GOLGA4	True	False	0.26309845690062417
39740	59416	chr2	40114495	40114495	SLC8A1-AS1	False	True	0.6039631577209621
39759	59450	chr1	46299890	46299890	LRRC41	True	False	0.2423820663351203
39777	59477	chr2	10832485	10832485	PDIA6	True	False	0.6735759765185736
39784	59488	chr1	24643302	24643302	SRRM1	True	False	0.20735362045014877
39837	59563	chr1	61742480	61742480	PATJ	False	True	0.43161166328416595
39844	59573	chr2	182522738	182522738	PDE1A	False	True	0.386527614441249
39876	59629	chr2	216498844	216498844	RPL37A	True	False	0.25750654000387424
39904	59672	chr2	73780121	73780121	DUSP11	True	False	0.3696756162269675
39907	59675	chr1	1399309	1399309	CCNL2	True	False	0.24128196205615277
39908	59676	chr3	180989779	180989779	SOX2-OT	False	True	0.28674072765890185
39959	59766	chr1	155192915	155192915	MUC1	False	True	0.19225879985395605
39985	59809	chr3	136196335	136196335	MSL2	True	False	0.19337485831508458
40001	59833	chr1	23743448	23743448	ELOA	True	False	0.3792579701056738
40010	59845	chr2	61888656	61888656	CCT4	True	False	0.3692196793149529
40022	59860	chr1	165698562	165698562	ALDH9A1	True	False	0.20583362718506926
40052	59891	chr1	16437393	16437393	SPATA21	False	True	0.29848056001757994
40067	59915	chr2	170929253	170929253	GORASP2	True	False	0.21218716190871623
40071	59920	chr2	108719482	108719482	RANBP2	True	False	0.2217423698808891
40077	59926	chr2	11344636	11344636	ROCK2	True	False	0.3715443253080402
40097	59956	chr2	74648330	74648330	M1AP	False	True	0.6057737063617666
40110	59976	chr1	201829157	201829157	IPO9	True	False	0.35068659625166365
40122	59990	chr1	145927484	145927484	RBM8A	True	False	0.20348817562353466
40124	59992	chr1	112619832	112619832	CAPZA1	True	False	0.26863043687804894
40127	59996	chr1	112707127	112707127	RHOC	True	False	0.3062912498683785
40191	60075	chr1	39204695	39204695	MACF1	True	False	0.28434883261424526
40194	60079	chr2	70258137	70258137	PCYOX1	True	False	0.16542301035968346
40201	60086	chr2	85850929	85850929	ST3GAL5	False	True	0.33294251814889775
40203	60088	chr2	27771975	27771975	MRPL33	True	False	0.29234149221046435
40226	60121	chr1	46198411	46198411	POMGNT1	True	False	0.6394209929867298
40240	60142	chr1	169460669	169460669	CCDC181	False	True	0.5787482045704155
40253	60157	chr1	155859400	155859400	GON4L	False	True	0.20172784804828178
40273	60182	chr1	114758003	114758003	CSDE1	True	False	0.22622476572269892
40277	60186	chr1	6603001	6603001	KLHL21	True	False	0.27490293539101546
40278	60187	chr1	6613731	6613731	PHF13	True	False	0.29881052078598047
40283	60193	chr1	202944796	202944796	ADIPOR1	True	False	0.4585457451497331
40284	60194	chr1	202965384	202965384	CYB5R1	True	False	0.3771445481251217
40286	60198	chr1	203007374	203007374	TMEM183A	True	False	0.1989472860912331
40292	60208	chr1	19210266	19210266	UBR4	True	False	0.21754239402272582
40293	60210	chr2	230219984	230219984	SP110	False	True	0.1900223489339074
40296	60213	chr1	19251805	19251805	MRTO4	True	False	0.24459518599674504
40298	60217	chr1	19312144	19312144	AKR7A2	True	False	0.11446336943412684
40312	60235	chr1	6701819	6701819	DNAJC11	True	False	0.6124393609662501
40315	60239	chr2	71130310	71130310	MPHOSPH10	True	False	0.1861695135022197
40325	60254	chr2	95122006	95122006	MRPS5	True	False	0.17387611627815824
40327	60257	chr2	152717981	152717981	PRPF40A	True	False	0.20944065682429083
40333	60263	chr2	24076373	24076373	SF3B6	True	False	0.15635592787793937
40345	60283	chr2	27663889	27663889	SLC4A1AP	True	False	0.34214767336316027
40360	60304	chr2	63841851	63841851	UGP2	True	False	0.23591656626395052
40368	60314	chr2	86563443	86563443	CHMP3	True	False	0.2654236341776958
40371	60317	chr2	86614699	86614699	RNF103	False	True	0.3040287630093858
40391	60338	chr1	20787307	20787307	HP1BP3	True	False	0.3002600014637692
40394	60341	chr1	204490424	204490424	PIK3C2B	False	True	0.3085589289868048
40399	60346	chr1	111427735	111427735	OVGP1	False	True	
40410	60359	chr1	111619777	111619777	RAP1A	True	False	0.2076093328303352
40415	60367	chr2	9630616	9630616	YWHAQ	True	False	0.24140289623191588
40420	60380	chr1	86914126	86914126	SELENOF	True	False	0.17335684412003255
40437	60403	chr1	228488222	228488222	RNF187	True	False	0.23208024370762054
40441	60409	chr2	223945335	223945335	WDFY1	True	False	0.39937547132369294
40444	60412	chr2	223957463	223957463	MRPL44	True	False	0.24251270858169055
40447	60417	chr2	86720291	86720291	RMND5A	True	False	0.30129569609291246
40458	60429	chr2	86808396	86808396	CD8A	False	True	0.1936045323728405
40463	60435	chr2	177212741	177212741	HNRNPA3	True	False	0.20632163640297696
40465	60438	chr2	101697707	101697707	MAP4K4	False	True	0.25045445427477986
40485	60460	chr1	156213007	156213007	PMF1	True	False	0.31560693917432475
40487	60462	chr1	40709357	40709357	NFYC	True	False	0.2830674761908287
40496	60475	chr1	70230278	70230278	SRSF11	True	False	0.35354323471885846
40553	60586	chr1	46668454	46668454	ATPAF1	True	False	0.5443854531763288
40606	60689	chr2	135985130	135985130	DARS1-AS1	False	True	0.27655997487917666
40607	60690	chr1	109426448	109426448	PSMA5	True	False	0.35569973040861724
40635	60726	chr1	33036861	33036861	AK2	True	False	0.2996666515844708
40671	60806	chr1	22052709	22052709	CDC42	True	False	0.23639101413351185
40701	60848	chr2	186486260	186486260	ZC3H15	True	False	0.14462379216883886
40726	60877	chr1	160343254	160343254	COPA	True	False	0.19026825851101137
40763	60926	chr1	15847707	15847707	SPEN	True	False	0.23430954925872838
40773	60937	chr1	21783149	21783149	USP48	True	False	0.2495622639541597
40776	60944	chr1	35193446	35193446	SFPQ	True	False	0.3017268952405266
40802	60984	chr1	155991212	155991212	ARHGEF2	False	True	0.49593853066503196
40805	60990	chr1	157700769	157700769	FCRL3	False	True	0.47522906455694713
40832	61033	chr1	244864531	244864531	HNRNPU	True	False	0.13806772965493425
40836	61038	chr1	206774538	206774538	IL10	False	True	0.39285518882969606
40841	61044	chr1	32222433	32222433	EIF3I	True	False	0.39880750129331527
40842	61045	chr1	154192100	154192100	TPM3	True	False	0.27091742595038765
